entry_time,exit_time,side,entry_price,exit_price,pnl_pct,net_pnl,result,entry_trigger,exit_trigger,bars_in_trade
2026-01-18 17:00:00+00:00,2026-01-18 23:15:00+00:00,LONG,95141.64,94607.18,-0.562,-536.4600000000064,LOSS,EMA12 crossed ABOVE EMA26,EMA12 crossed BELOW EMA26,25
2026-01-19 09:45:00+00:00,2026-01-19 14:15:00+00:00,LONG,93060.06,92871.24,-0.203,-190.81999999999243,LOSS,EMA12 crossed ABOVE EMA26,EMA12 crossed BELOW EMA26,18
2026-01-19 16:15:00+00:00,2026-01-19 21:45:00+00:00,LONG,93166.93,93003.42,-0.176,-165.50999999999476,LOSS,EMA12 crossed ABOVE EMA26,EMA12 crossed BELOW EMA26,22
2026-01-21 03:45:00+00:00,2026-01-21 08:15:00+00:00,LONG,89432.33,89256.88,-0.196,-177.4499999999971,LOSS,EMA12 crossed ABOVE EMA26,EMA12 crossed BELOW EMA26,18
2026-01-21 14:30:00+00:00,2026-01-21 16:45:00+00:00,LONG,89670.01,87602.4,-2.306,-2069.6100000000006,LOSS,EMA12 crossed ABOVE EMA26,EMA12 crossed BELOW EMA26,9
2026-01-21 19:45:00+00:00,2026-01-22 08:15:00+00:00,LONG,90355.56,89876.05,-0.531,-481.50999999999476,LOSS,EMA12 crossed ABOVE EMA26,EMA12 crossed BELOW EMA26,50
2026-01-22 09:30:00+00:00,2026-01-22 13:30:00+00:00,LONG,90103.24,89622.76,-0.533,-482.4800000000105,LOSS,EMA12 crossed ABOVE EMA26,EMA12 crossed BELOW EMA26,16
2026-01-22 19:45:00+00:00,2026-01-22 21:45:00+00:00,LONG,89777.9,89268.66,-0.567,-511.2399999999907,LOSS,EMA12 crossed ABOVE EMA26,EMA12 crossed BELOW EMA26,8
2026-01-23 00:15:00+00:00,2026-01-23 06:30:00+00:00,LONG,89615.71,89655.74,0.045,38.029999999998836,WIN,EMA12 crossed ABOVE EMA26,EMA12 crossed BELOW EMA26,25
2026-01-23 14:15:00+00:00,2026-01-23 14:30:00+00:00,LONG,89685.93,88965.48,-0.803,-722.4499999999971,LOSS,EMA12 crossed ABOVE EMA26,EMA12 crossed BELOW EMA26,1
2026-01-23 16:00:00+00:00,2026-01-23 21:00:00+00:00,LONG,89752.27,89605.43,-0.164,-148.84000000001106,LOSS,EMA12 crossed ABOVE EMA26,EMA12 crossed BELOW EMA26,20
2026-01-24 03:15:00+00:00,2026-01-24 07:00:00+00:00,LONG,89936.25,89657.77,-0.31,-280.4799999999959,LOSS,EMA12 crossed ABOVE EMA26,EMA12 crossed BELOW EMA26,15
2026-01-25 13:30:00+00:00,2026-01-25 15:45:00+00:00,LONG,88846.57,88446.5,-0.45,-402.070000000007,LOSS,EMA12 crossed ABOVE EMA26,EMA12 crossed BELOW EMA26,9
2026-01-26 01:30:00+00:00,2026-01-26 16:00:00+00:00,LONG,87686.83,87410.24,-0.315,-278.5899999999965,LOSS,EMA12 crossed ABOVE EMA26,EMA12 crossed BELOW EMA26,58
2026-01-26 18:45:00+00:00,2026-01-27 06:45:00+00:00,LONG,88403.72,88332.67,-0.08,-73.05000000000291,LOSS,EMA12 crossed ABOVE EMA26,EMA12 crossed BELOW EMA26,48
2026-01-27 07:15:00+00:00,2026-01-27 07:30:00+00:00,LONG,88524.71,88451.84,-0.082,-74.8700000000099,LOSS,EMA12 crossed ABOVE EMA26,EMA12 crossed BELOW EMA26,1
2026-01-27 16:15:00+00:00,2026-01-27 17:30:00+00:00,LONG,88372.9,87362.17,-1.144,-1012.7299999999959,LOSS,EMA12 crossed ABOVE EMA26,EMA12 crossed BELOW EMA26,5
2026-01-27 19:15:00+00:00,2026-01-28 04:45:00+00:00,LONG,88248.68,88975.04,0.823,724.3600000000006,WIN,EMA12 crossed ABOVE EMA26,EMA12 crossed BELOW EMA26,38
2026-01-28 06:30:00+00:00,2026-01-28 08:45:00+00:00,LONG,89182.2,88925.47,-0.288,-258.7299999999959,LOSS,EMA12 crossed ABOVE EMA26,EMA12 crossed BELOW EMA26,9
2026-01-28 09:45:00+00:00,2026-01-28 16:00:00+00:00,LONG,89567.25,89264.94,-0.338,-304.3099999999977,LOSS,EMA12 crossed ABOVE EMA26,EMA12 crossed BELOW EMA26,25
2026-01-28 17:00:00+00:00,2026-01-28 17:15:00+00:00,LONG,89727.9,89593.88,-0.149,-136.01999999998952,LOSS,EMA12 crossed ABOVE EMA26,EMA12 crossed BELOW EMA26,1
2026-01-28 17:30:00+00:00,2026-01-28 19:00:00+00:00,LONG,89857.68,89361.26,-0.552,-498.41999999999825,LOSS,EMA12 crossed ABOVE EMA26,EMA12 crossed BELOW EMA26,6
2026-01-30 12:00:00+00:00,2026-01-30 12:15:00+00:00,LONG,82933.28,82747.14,-0.224,-188.13999999999942,LOSS,EMA12 crossed ABOVE EMA26,EMA12 crossed BELOW EMA26,1
2026-01-30 12:45:00+00:00,2026-01-30 13:00:00+00:00,LONG,82800.5,82755.2,-0.055,-47.30000000000291,LOSS,EMA12 crossed ABOVE EMA26,EMA12 crossed BELOW EMA26,1
2026-01-30 13:30:00+00:00,2026-01-30 18:15:00+00:00,LONG,82930.28,82496.94,-0.523,-435.3399999999965,LOSS,EMA12 crossed ABOVE EMA26,EMA12 crossed BELOW EMA26,19
2026-01-30 18:30:00+00:00,2026-01-31 06:15:00+00:00,LONG,83134.78,83670.65,0.645,533.8699999999953,WIN,EMA12 crossed ABOVE EMA26,EMA12 crossed BELOW EMA26,47
2026-02-01 03:45:00+00:00,2026-02-01 06:00:00+00:00,LONG,78868.28,78711.25,-0.199,-159.02999999999884,LOSS,EMA12 crossed ABOVE EMA26,EMA12 crossed BELOW EMA26,9
2026-02-01 09:45:00+00:00,2026-02-01 10:45:00+00:00,LONG,79034.45,78279.73,-0.955,-756.7200000000012,LOSS,EMA12 crossed ABOVE EMA26,EMA12 crossed BELOW EMA26,4
2026-02-02 00:45:00+00:00,2026-02-02 01:00:00+00:00,LONG,77672.61,76824.0,-1.093,-850.6100000000006,LOSS,EMA12 crossed ABOVE EMA26,EMA12 crossed BELOW EMA26,1
2026-02-02 01:15:00+00:00,2026-02-02 02:15:00+00:00,LONG,77773.57,77124.38,-0.835,-651.1900000000023,LOSS,EMA12 crossed ABOVE EMA26,EMA12 crossed BELOW EMA26,4
2026-02-02 08:15:00+00:00,2026-02-02 21:00:00+00:00,LONG,76789.99,78345.26,2.025,1553.2699999999895,WIN,EMA12 crossed ABOVE EMA26,EMA12 crossed BELOW EMA26,51
2026-02-02 21:45:00+00:00,2026-02-03 02:45:00+00:00,LONG,78532.06,77808.01,-0.922,-726.0500000000029,LOSS,EMA12 crossed ABOVE EMA26,EMA12 crossed BELOW EMA26,20
2026-02-03 04:30:00+00:00,2026-02-03 05:15:00+00:00,LONG,78979.63,78431.82,-0.694,-549.8099999999977,LOSS,EMA12 crossed ABOVE EMA26,EMA12 crossed BELOW EMA26,3
2026-02-03 07:30:00+00:00,2026-02-03 09:15:00+00:00,LONG,78839.99,77960.51,-1.116,-881.4800000000105,LOSS,EMA12 crossed ABOVE EMA26,EMA12 crossed BELOW EMA26,7
